version,type,target,status,mr_sources,google_doc_sources
4.4.0,schema,BackupStoreRepository.type,mention,operation-api!274 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/274); operation-api!242 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/242); operation-api!217 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/217); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!159 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/159); operation-api!149 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/149); operation-api!148 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/148); operation-api!129 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/129); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!84 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/84); operation-api!74 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/74); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); tower!18494 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18494),VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); 可观测性服务-取消系统服务关联 API (https://docs.google.com/document/d/1hc3kzOvWe8kzfRgF4hjM08wK60eANLnAwGh5iqYXjkk/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit); 清理系统服务的报警通知配置 API (https://docs.google.com/document/d/1pH1bjY3sJTb3a_qLVdirZwnadOucY5Hu6D_Ky6G7SYk/edit)
4.4.0,schema,BackupStoreRepository.used_data_space,no,operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116),
4.4.0,schema,BackupTargetExecution.entityAsyncStatus,no,operation-api!207 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/207); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!1 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/1); tower!18531 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18531),
4.4.0,schema,BackupTargetExecution.id,mention,operation-api!274 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/274); operation-api!243 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/243); operation-api!242 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/242); operation-api!178 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/178); operation-api!177 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/177); operation-api!171 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/171); operation-api!169 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/169); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!159 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/159); operation-api!149 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/149); operation-api!142 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/142); operation-api!140 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/140); operation-api!138 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/138); operation-api!118 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/118); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!110 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/110); operation-api!105 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/105); operation-api!95 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/95); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!85 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/85); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!67 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/67); operation-api!64 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/64); operation-api!63 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/63); operation-api!60 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/60); operation-api!58 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/58); operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!54 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/54); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!39 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/39); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!21 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/21); operation-api!7 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/7); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); operation-api!2 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/2); tower!16644 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/16644); tower!18531 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18531); tower!20094 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/20094),OApi Label 添加 Key Value 自测 (https://docs.google.com/document/d/17NoW1HrIPD3EKc9ujYE8ZZVcbiyBW4edGYfB390mNIw/edit); VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); Everoute API (https://docs.google.com/document/d/1P5TiMlKw2Q4R_WtC7BMnRVg4b43qpXNrKQBHGze1sK8/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); 可观测性服务-取消系统服务关联 API (https://docs.google.com/document/d/1hc3kzOvWe8kzfRgF4hjM08wK60eANLnAwGh5iqYXjkk/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit); 清理系统服务的报警通知配置 API (https://docs.google.com/document/d/1pH1bjY3sJTb3a_qLVdirZwnadOucY5Hu6D_Ky6G7SYk/edit)
4.4.0,schema,BackupTargetExecution.local_id,mention,operation-api!142 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/142); operation-api!110 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/110); operation-api!105 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/105); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); operation-api!2 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/2),VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit)
4.4.0,schema,BackupTargetExecution.status,high,operation-api!181 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/181); operation-api!144 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/144); operation-api!141 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/141); operation-api!118 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/118); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); tower!18494 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18494),从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
4.4.0,schema,BackupTargetExecution.type,mention,operation-api!274 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/274); operation-api!242 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/242); operation-api!217 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/217); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!159 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/159); operation-api!149 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/149); operation-api!148 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/148); operation-api!129 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/129); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!84 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/84); operation-api!74 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/74); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); tower!18494 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18494),VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); 可观测性服务-取消系统服务关联 API (https://docs.google.com/document/d/1hc3kzOvWe8kzfRgF4hjM08wK60eANLnAwGh5iqYXjkk/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit); 清理系统服务的报警通知配置 API (https://docs.google.com/document/d/1pH1bjY3sJTb3a_qLVdirZwnadOucY5Hu6D_Ky6G7SYk/edit)
4.4.0,schema,BackupTargetExecution.vm,mention,operation-api!243 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/243); operation-api!236 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/236); operation-api!200 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/200); operation-api!193 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/193); operation-api!189 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/189); operation-api!186 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/186); operation-api!184 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/184); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!164 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/164); operation-api!148 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/148); operation-api!140 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/140); operation-api!126 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/126); operation-api!117 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/117); operation-api!99 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/99); operation-api!88 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/88); operation-api!87 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/87); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!80 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/80); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!78 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/78); operation-api!74 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/74); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!63 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/63); operation-api!61 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/61); operation-api!59 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/59); operation-api!58 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/58); operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!50 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/50); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!42 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/42); operation-api!39 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/39); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!20 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/20); operation-api!18 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/18); operation-api!14 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/14); operation-api!7 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/7); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); operation-api!1 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/1); tower!20094 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/20094); tower!21471 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/21471),OApi Label 添加 Key Value 自测 (https://docs.google.com/document/d/17NoW1HrIPD3EKc9ujYE8ZZVcbiyBW4edGYfB390mNIw/edit); VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
4.3.0,path,/create-virtual-private-cloud-floating-ip,high,operation-api!57 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/57),VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit)
4.2.0,schema,VirtualPrivateCloudFloatingIpCreationParams.external_ip,high,operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35),VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit)
4.2.0,schema,VirtualPrivateCloudFloatingIpCreationParams.external_subnet_id,high,operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35),VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit)
4.2.0,schema,VirtualPrivateCloudFloatingIpCreationParams.vpc_id,high,operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29),VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
